match_id,sport,league,home_team,away_team,match_date,home_win_odds,away_win_odds,draw_odds,implied_home,implied_away,implied_draw,win_pct_home_last5,win_pct_away_last5,rest_days_home,rest_days_away,avg_home_odds_last5,avg_away_odds_last5,result
fd_Serie A_Roma_Monza_20250224,soccer,Serie A,Roma,Monza,2025-02-24T00:00:00,1.33,9.88,5.42,0.7246361906720832,0.09754717951354966,0.17781662981436727,0.6,0.6,3.0,3.0,1.9100000000000001,8.904,home_win
fd_Serie A_Bologna_Milan_20250227,soccer,Serie A,Bologna,Milan,2025-02-27T00:00:00,2.91,2.58,3.33,0.3331355784330833,0.3757459431163846,0.29111847845053224,0.2,0.0,3.0,3.0,1.956,2.13,home_win
fd_Serie A_Fiorentina_Lecce_20250228,soccer,Serie A,Fiorentina,Lecce,2025-02-28T00:00:00,1.81,5.08,3.56,0.536271765431513,0.19107320776201545,0.2726550268064715,0.4,0.4,3.0,3.0,2.75,5.666,home_win
fd_Serie A_Atalanta_Venezia_20250301,soccer,Serie A,Atalanta,Venezia,2025-03-01T00:00:00,1.2,14.07,7.1,0.7972562070534154,0.06799626499389469,0.13474752795268993,0.2,0.4,3.0,3.0,1.908,4.008,draw
fd_Serie A_Napoli_Inter_20250301,soccer,Serie A,Napoli,Inter,2025-03-01T00:00:00,3.31,2.4,3.18,0.2923936280256534,0.4032595453187137,0.30434682665563295,0.6,0.4,3.0,3.0,1.9759999999999998,2.138,draw
fd_Serie A_Udinese_Parma_20250301,soccer,Serie A,Udinese,Parma,2025-03-01T00:00:00,1.81,4.81,3.62,0.5329639889196676,0.2005540166204986,0.2664819944598338,0.8,0.2,3.0,3.0,3.312,4.164,home_win
fd_Serie A_Monza_Torino_20250302,soccer,Serie A,Monza,Torino,2025-03-02T00:00:00,4.24,1.99,3.39,0.22823803256725073,0.48629610959052416,0.2854658578422251,0.4,0.0,3.0,3.0,8.058,4.83,away_win
fd_Serie A_Bologna_Cagliari_20250302,soccer,Serie A,Bologna,Cagliari,2025-03-02T00:00:00,1.56,6.55,4.07,0.6167280113451025,0.14688483934326108,0.23638714931163635,0.2,0.4,3.0,3.0,1.956,5.846,home_win
fd_Serie A_Genoa_Empoli_20250302,soccer,Serie A,Genoa,Empoli,2025-03-02T00:00:00,1.98,4.4,3.3,0.4878048780487805,0.2195121951219512,0.2926829268292683,0.2,0.6,3.0,3.0,2.352,5.436,draw
fd_Serie A_Roma_Como_20250302,soccer,Serie A,Roma,Como,2025-03-02T00:00:00,1.93,4.05,3.7,0.5004592134925274,0.23849044001001923,0.2610503464974534,0.6,0.0,3.0,3.0,1.9100000000000001,3.008,home_win
fd_Serie A_Milan_Lazio_20250302,soccer,Serie A,Milan,Lazio,2025-03-02T00:00:00,2.07,3.61,3.65,0.46717391073119013,0.2678808851007101,0.2649452041680996,0.4,0.0,3.0,3.0,1.8539999999999999,4.46,away_win
fd_Serie A_Juventus_Verona_20250303,soccer,Serie A,Juventus,Verona,2025-03-03T00:00:00,1.3,10.96,5.57,0.7396415148746852,0.08773120158185135,0.17262728354346335,0.6,0.2,3.0,3.0,1.7939999999999998,5.396,home_win
fd_Serie A_Cagliari_Genoa_20250307,soccer,Serie A,Cagliari,Genoa,2025-03-07T00:00:00,2.47,3.29,3.08,0.39174086001136577,0.2941033204340649,0.31415581955456934,0.2,0.4,3.0,3.0,3.466,4.537999999999999,draw
fd_Serie A_Como_Venezia_20250308,soccer,Serie A,Como,Venezia,2025-03-08T00:00:00,1.59,6.38,3.99,0.6069019776132747,0.15124986589421738,0.24184815649250793,0.4,0.4,3.0,3.0,1.85,4.008,draw
fd_Serie A_Parma_Torino_20250308,soccer,Serie A,Parma,Torino,2025-03-08T00:00:00,3.16,2.46,3.23,0.30647761723661776,0.39368669531207817,0.2998356874513041,0.2,0.0,3.0,3.0,3.75,4.83,draw
fd_Serie A_Lecce_Milan_20250308,soccer,Serie A,Lecce,Milan,2025-03-08T00:00:00,4.83,1.78,3.77,0.20021421901059458,0.5432779088882989,0.2565078721011066,0.2,0.0,3.0,3.0,4.044,2.13,away_win
fd_Serie A_Inter_Monza_20250308,soccer,Serie A,Inter,Monza,2025-03-08T00:00:00,1.13,18.68,9.61,0.8488399749388247,0.05134845672809806,0.09981156833307721,0.6,0.6,3.0,3.0,1.3199999999999998,8.904,home_win
fd_Serie A_Verona_Bologna_20250309,soccer,Serie A,Verona,Bologna,2025-03-09T00:00:00,5.18,1.78,3.54,0.18610228360130893,0.541578555648753,0.27231916074993795,0.2,0.4,3.0,3.0,4.3420000000000005,2.258,away_win
fd_Serie A_Napoli_Fiorentina_20250309,soccer,Serie A,Napoli,Fiorentina,2025-03-09T00:00:00,1.57,6.52,4.06,0.6144404365648602,0.14795574929552618,0.2376038141396135,0.6,0.2,3.0,3.0,1.9759999999999998,4.886,home_win
fd_Serie A_Empoli_Roma_20250309,soccer,Serie A,Empoli,Roma,2025-03-09T00:00:00,4.01,1.99,3.53,0.24090274658006372,0.48543719285731424,0.27366006056262193,0.4,0.4,3.0,3.0,2.742,2.532,away_win
fd_Serie A_Juventus_Atalanta_20250309,soccer,Serie A,Juventus,Atalanta,2025-03-09T00:00:00,2.57,2.92,3.31,0.37642495219326777,0.3313055229920199,0.2922695248147124,0.6,0.2,3.0,3.0,1.7939999999999998,2.394,away_win
fd_Serie A_Lazio_Udinese_20250310,soccer,Serie A,Lazio,Udinese,2025-03-10T00:00:00,1.77,4.93,3.73,0.5453879485483626,0.19580865495549735,0.2588033964961399,0.6,0.0,3.0,3.0,2.252,4.5280000000000005,draw
fd_Serie A_Genoa_Lecce_20250314,soccer,Serie A,Genoa,Lecce,2025-03-14T00:00:00,2.13,4.3,3.01,0.4539285175689941,0.22485296335394359,0.3212185190770623,0.2,0.4,3.0,3.0,2.352,5.666,home_win
fd_Serie A_Monza_Parma_20250315,soccer,Serie A,Monza,Parma,2025-03-15T00:00:00,3.06,2.61,3.09,0.3161850322853816,0.3706996930242405,0.3131152746903779,0.4,0.2,3.0,3.0,8.058,4.164,draw
fd_Serie A_Udinese_Verona_20250315,soccer,Serie A,Udinese,Verona,2025-03-15T00:00:00,1.76,5.23,3.59,0.5474140570105747,0.18421582033243047,0.26837012265699484,0.8,0.2,3.0,3.0,3.312,5.396,away_win
fd_Serie A_Milan_Como_20250315,soccer,Serie A,Milan,Como,2025-03-15T00:00:00,1.8,4.52,3.87,0.5366688756350785,0.21371769383697814,0.24961343052794344,0.4,0.0,3.0,3.0,1.8539999999999999,3.008,home_win
fd_Serie A_Torino_Empoli_20250315,soccer,Serie A,Torino,Empoli,2025-03-15T00:00:00,1.85,4.99,3.4,0.5222316275490573,0.1936129280492497,0.284155444401693,0.4,0.6,3.0,3.0,3.3600000000000003,5.436,home_win
fd_Serie A_Venezia_Napoli_20250316,soccer,Serie A,Venezia,Napoli,2025-03-16T00:00:00,6.94,1.53,4.15,0.1387301802323422,0.6292728436682712,0.2319969760993867,0.4,0.2,3.0,3.0,4.118,2.3939999999999997,draw
fd_Serie A_Bologna_Lazio_20250316,soccer,Serie A,Bologna,Lazio,2025-03-16T00:00:00,2.4,3.34,3.15,0.40314978733187723,0.2896884699390735,0.3071617427290493,0.2,0.0,3.0,3.0,1.956,4.46,home_win
fd_Serie A_Roma_Cagliari_20250316,soccer,Serie A,Roma,Cagliari,2025-03-16T00:00:00,1.56,6.39,4.19,0.6186409543680638,0.15102971655933956,0.23032932907259654,0.6,0.4,3.0,3.0,1.9100000000000001,5.846,home_win
fd_Serie A_Fiorentina_Juventus_20250316,soccer,Serie A,Fiorentina,Juventus,2025-03-16T00:00:00,3.48,2.32,3.18,0.27821522309711283,0.4173228346456693,0.30446194225721784,0.4,0.2,3.0,3.0,2.75,2.084,home_win
fd_Serie A_Atalanta_Inter_20250316,soccer,Serie A,Atalanta,Inter,2025-03-16T00:00:00,2.57,2.87,3.38,0.3765307746350401,0.33717215707737036,0.28629706828758966,0.2,0.4,3.0,3.0,1.908,2.138,away_win
fd_Serie A_Como_Empoli_20250329,soccer,Serie A,Como,Empoli,2025-03-29T00:00:00,1.78,5.66,3.35,0.5417614318205196,0.17037727007783127,0.2878612981016492,0.4,0.6,3.0,3.0,1.85,5.436,draw
fd_Serie A_Venezia_Bologna_20250329,soccer,Serie A,Venezia,Bologna,2025-03-29T00:00:00,4.86,1.83,3.51,0.1983987990993245,0.5268951713785339,0.2747060295221416,0.4,0.4,3.0,3.0,4.118,2.258,away_win
fd_Serie A_Juventus_Genoa_20250329,soccer,Serie A,Juventus,Genoa,2025-03-29T00:00:00,1.54,7.08,4.06,0.626242908558531,0.13621667785030195,0.23754041359116698,0.6,0.4,3.0,3.0,1.7939999999999998,4.537999999999999,home_win
fd_Serie A_Lecce_Roma_20250329,soccer,Serie A,Lecce,Roma,2025-03-29T00:00:00,5.02,1.79,3.58,0.1920600858369099,0.5386266094420601,0.26931330472103004,0.2,0.4,3.0,3.0,4.044,2.532,away_win
fd_Serie A_Cagliari_Monza_20250330,soccer,Serie A,Cagliari,Monza,2025-03-30T00:00:00,1.68,5.78,3.75,0.5751564266267573,0.1671734942444554,0.25767007912878725,0.2,0.6,3.0,3.0,3.466,8.904,home_win
fd_Serie A_Fiorentina_Atalanta_20250330,soccer,Serie A,Fiorentina,Atalanta,2025-03-30T00:00:00,3.68,2.08,3.54,0.2625513464171611,0.4645139205842081,0.27293473299863075,0.4,0.2,3.0,3.0,2.75,2.394,home_win
fd_Serie A_Inter_Udinese_20250330,soccer,Serie A,Inter,Udinese,2025-03-30T00:00:00,1.4,8.55,4.86,0.6887960614650156,0.11278532000596746,0.19841861852901682,0.6,0.0,3.0,3.0,1.3199999999999998,4.5280000000000005,home_win
fd_Serie A_Napoli_Milan_20250330,soccer,Serie A,Napoli,Milan,2025-03-30T00:00:00,1.98,3.91,3.64,0.48772163090187587,0.24697924020094994,0.2652991288971742,0.6,0.0,3.0,3.0,1.9759999999999998,2.13,home_win
fd_Serie A_Verona_Parma_20250331,soccer,Serie A,Verona,Parma,2025-03-31T00:00:00,2.5,3.3,3.03,0.3871979553903346,0.2933317843866171,0.3194702602230483,0.2,0.2,3.0,3.0,4.3420000000000005,4.164,draw
fd_Serie A_Lazio_Torino_20250331,soccer,Serie A,Lazio,Torino,2025-03-31T00:00:00,1.76,5.16,3.64,0.5480648022783511,0.1869368317848639,0.26499836593678505,0.6,0.0,3.0,3.0,2.252,4.83,draw
fd_Serie A_Genoa_Udinese_20250404,soccer,Serie A,Genoa,Udinese,2025-04-04T00:00:00,2.52,3.35,3.01,0.38618267606766576,0.2905015951314978,0.3233157288008365,0.2,0.0,3.0,3.0,2.352,4.5280000000000005,home_win
fd_Serie A_Monza_Como_20250405,soccer,Serie A,Monza,Como,2025-04-05T00:00:00,5.47,1.68,3.88,0.17649925808792472,0.5746731796077073,0.24882756230436812,0.4,0.0,3.0,3.0,8.058,3.008,away_win
fd_Serie A_Parma_Inter_20250405,soccer,Serie A,Parma,Inter,2025-04-05T00:00:00,6.73,1.5,4.5,0.14322087842138767,0.6425843411839594,0.2141947803946531,0.2,0.4,3.0,3.0,3.75,2.138,draw
fd_Serie A_Milan_Fiorentina_20250405,soccer,Serie A,Milan,Fiorentina,2025-04-05T00:00:00,1.91,4.08,3.75,0.5056965225927358,0.2367353819000307,0.2575680955072334,0.4,0.2,3.0,3.0,1.8539999999999999,4.886,draw
fd_Serie A_Lecce_Venezia_20250406,soccer,Serie A,Lecce,Venezia,2025-04-06T00:00:00,2.36,3.53,3.07,0.4102926199499491,0.27430328132631154,0.31540409872373937,0.2,0.4,3.0,3.0,4.044,4.008,draw
fd_Serie A_Empoli_Cagliari_20250406,soccer,Serie A,Empoli,Cagliari,2025-04-06T00:00:00,2.6,3.08,3.09,0.3723590722714326,0.3143290869823782,0.3133118407461893,0.4,0.4,3.0,3.0,2.742,5.846,draw
fd_Serie A_Torino_Verona_20250406,soccer,Serie A,Torino,Verona,2025-04-06T00:00:00,1.82,5.21,3.39,0.530166086828621,0.18520197275011333,0.2846319404212656,0.4,0.2,3.0,3.0,3.3600000000000003,5.396,draw
fd_Serie A_Atalanta_Lazio_20250406,soccer,Serie A,Atalanta,Lazio,2025-04-06T00:00:00,1.72,4.81,4.04,0.560748418671222,0.200517106052911,0.2387344752758668,0.2,0.0,3.0,3.0,1.908,4.46,away_win
fd_Serie A_Roma_Juventus_20250406,soccer,Serie A,Roma,Juventus,2025-04-06T00:00:00,2.55,3.09,3.15,0.37954027022284614,0.3132128443586594,0.30724688541849443,0.6,0.2,3.0,3.0,1.9100000000000001,2.084,draw
fd_Serie A_Bologna_Napoli_20250407,soccer,Serie A,Bologna,Napoli,2025-04-07T00:00:00,3.01,2.67,3.07,0.32177135387429684,0.3627459832066043,0.3154826629190989,0.2,0.2,3.0,3.0,1.956,2.3939999999999997,draw
fd_Serie A_Udinese_Milan_20250411,soccer,Serie A,Udinese,Milan,2025-04-11T00:00:00,4.17,1.95,3.61,0.23290553752394563,0.4980595340896684,0.269034928386386,0.8,0.0,3.0,3.0,3.312,2.13,away_win
fd_Serie A_Venezia_Monza_20250412,soccer,Serie A,Venezia,Monza,2025-04-12T00:00:00,1.75,5.01,3.77,0.5514222236495224,0.19261255317099088,0.2559652231794866,0.4,0.6,3.0,3.0,4.118,8.904,home_win
fd_Serie A_Inter_Cagliari_20250412,soccer,Serie A,Inter,Cagliari,2025-04-12T00:00:00,1.35,8.93,5.42,0.7141565016208496,0.1079631889348429,0.17788030944430758,0.6,0.4,3.0,3.0,1.3199999999999998,5.846,home_win
fd_Serie A_Juventus_Lecce_20250412,soccer,Serie A,Juventus,Lecce,2025-04-12T00:00:00,1.34,10.15,5.15,0.7182804416382111,0.09482717160543871,0.18689238675635012,0.6,0.4,3.0,3.0,1.7939999999999998,5.666,home_win
fd_Serie A_Atalanta_Bologna_20250413,soccer,Serie A,Atalanta,Bologna,2025-04-13T00:00:00,2.04,3.77,3.59,0.47407762875367354,0.25653006967042286,0.26939230157590366,0.2,0.4,3.0,3.0,1.908,2.258,home_win
fd_Serie A_Fiorentina_Parma_20250413,soccer,Serie A,Fiorentina,Parma,2025-04-13T00:00:00,1.72,5.33,3.74,0.560980002589026,0.18102919408126167,0.25799080332971247,0.4,0.2,3.0,3.0,2.75,4.164,draw
fd_Serie A_Verona_Genoa_20250413,soccer,Serie A,Verona,Genoa,2025-04-13T00:00:00,3.07,2.74,2.92,0.3152776135871065,0.35324900500453166,0.3314733814083619,0.2,0.4,3.0,3.0,4.3420000000000005,4.537999999999999,draw
fd_Serie A_Como_Torino_20250413,soccer,Serie A,Como,Torino,2025-04-13T00:00:00,1.93,4.34,3.49,0.5005733926004263,0.22260521836839234,0.2768213890311813,0.4,0.0,3.0,3.0,1.85,4.83,home_win
fd_Serie A_Lazio_Roma_20250413,soccer,Serie A,Lazio,Roma,2025-04-13T00:00:00,2.91,2.63,3.24,0.332821672544907,0.3682551585953154,0.29892316885977754,0.6,0.4,3.0,3.0,2.252,2.532,draw
fd_Serie A_Napoli_Empoli_20250414,soccer,Serie A,Napoli,Empoli,2025-04-14T00:00:00,1.34,10.04,5.2,0.7188253824886822,0.09593884587000343,0.18523577164131427,0.6,0.6,3.0,3.0,1.9759999999999998,5.436,home_win
fd_Serie A_Lecce_Como_20250419,soccer,Serie A,Lecce,Como,2025-04-19T00:00:00,3.85,2.08,3.42,0.2514652545548383,0.46545251444044594,0.28308223100471563,0.2,0.0,3.0,3.0,4.044,3.008,away_win
fd_Serie A_Monza_Napoli_20250419,soccer,Serie A,Monza,Napoli,2025-04-19T00:00:00,13.36,1.27,5.77,0.07227987528394997,0.7603615226721036,0.16735860204394656,0.4,0.2,3.0,3.0,8.058,2.3939999999999997,away_win
fd_Serie A_Roma_Verona_20250419,soccer,Serie A,Roma,Verona,2025-04-19T00:00:00,1.41,8.71,4.64,0.6822389044851354,0.11044280772951098,0.20731828778535363,0.6,0.2,3.0,3.0,1.9100000000000001,5.396,home_win
fd_Serie A_Empoli_Venezia_20250420,soccer,Serie A,Empoli,Venezia,2025-04-20T00:00:00,2.31,3.66,3.06,0.419102788629934,0.26451569446315504,0.31638151690691096,0.4,0.4,3.0,3.0,2.742,4.008,draw
fd_Serie A_Bologna_Inter_20250420,soccer,Serie A,Bologna,Inter,2025-04-20T00:00:00,3.32,2.39,3.19,0.29155592607180963,0.40500655839263927,0.3034375155355511,0.2,0.4,3.0,3.0,1.956,2.138,home_win
fd_Serie A_Milan_Atalanta_20250420,soccer,Serie A,Milan,Atalanta,2025-04-20T00:00:00,2.58,2.75,3.55,0.3752426344819633,0.35204581707762383,0.27271154844041284,0.4,0.2,3.0,3.0,1.8539999999999999,2.394,away_win
fd_Serie A_Cagliari_Fiorentina_20250423,soccer,Serie A,Cagliari,Fiorentina,2025-04-23T00:00:00,3.12,2.5,3.21,0.3105626117444911,0.387582139457125,0.30185524879838393,0.2,0.2,3.0,3.0,3.466,4.886,away_win
fd_Serie A_Genoa_Lazio_20250423,soccer,Serie A,Genoa,Lazio,2025-04-23T00:00:00,3.48,2.32,3.18,0.27821522309711283,0.4173228346456693,0.30446194225721784,0.2,0.0,3.0,3.0,2.352,4.46,away_win
fd_Serie A_Parma_Juventus_20250423,soccer,Serie A,Parma,Juventus,2025-04-23T00:00:00,4.79,1.78,3.76,0.2014120026241822,0.5420019621178837,0.2565860352579343,0.2,0.2,3.0,3.0,3.75,2.084,home_win
fd_Serie A_Torino_Udinese_20250423,soccer,Serie A,Torino,Udinese,2025-04-23T00:00:00,2.43,3.38,3.08,0.3987406255505933,0.2866685562390361,0.3145908182103707,0.4,0.0,3.0,3.0,3.3600000000000003,4.5280000000000005,home_win
fd_Serie A_Como_Genoa_20250427,soccer,Serie A,Como,Genoa,2025-04-27T00:00:00,1.86,4.66,3.52,0.5187930925422228,0.20707192105762542,0.2741349864001518,0.4,0.4,3.0,3.0,1.85,4.537999999999999,home_win
fd_Serie A_Venezia_Milan_20250427,soccer,Serie A,Venezia,Milan,2025-04-27T00:00:00,4.9,1.71,4.04,0.19691364006909248,0.5642554598471071,0.2388309000838003,0.4,0.0,3.0,3.0,4.118,2.13,away_win
fd_Serie A_Fiorentina_Empoli_20250427,soccer,Serie A,Fiorentina,Empoli,2025-04-27T00:00:00,1.84,4.75,3.55,0.524747545472934,0.20327062814109445,0.27198182638597146,0.4,0.6,3.0,3.0,2.75,5.436,home_win
fd_Serie A_Inter_Roma_20250427,soccer,Serie A,Inter,Roma,2025-04-27T00:00:00,1.78,4.76,3.78,0.542049768030367,0.20269928300295234,0.25525094896668077,0.6,0.4,3.0,3.0,1.3199999999999998,2.532,away_win
fd_Serie A_Juventus_Monza_20250427,soccer,Serie A,Juventus,Monza,2025-04-27T00:00:00,1.18,15.62,7.48,0.8108339185929343,0.06125377874133562,0.12791230266573025,0.6,0.6,3.0,3.0,1.7939999999999998,8.904,home_win
fd_Serie A_Atalanta_Lecce_20250427,soccer,Serie A,Atalanta,Lecce,2025-04-27T00:00:00,1.23,12.53,6.63,0.7790074521266271,0.07647080336119325,0.1445217445121797,0.2,0.4,3.0,3.0,1.908,5.666,draw
fd_Serie A_Napoli_Torino_20250427,soccer,Serie A,Napoli,Torino,2025-04-27T00:00:00,1.43,8.36,4.53,0.6726189313275374,0.11505323825339454,0.21232783041906805,0.6,0.0,3.0,3.0,1.9759999999999998,4.83,home_win
fd_Serie A_Udinese_Bologna_20250428,soccer,Serie A,Udinese,Bologna,2025-04-28T00:00:00,4.69,1.86,3.51,0.20585926045046493,0.5190752319960648,0.27506550755347026,0.8,0.4,3.0,3.0,3.312,2.258,draw
fd_Serie A_Lazio_Parma_20250428,soccer,Serie A,Lazio,Parma,2025-04-28T00:00:00,1.52,6.36,4.51,0.6345086935362563,0.15164358713445117,0.21384771932929258,0.6,0.2,3.0,3.0,2.252,4.164,draw
fd_Serie A_Verona_Cagliari_20250428,soccer,Serie A,Verona,Cagliari,2025-04-28T00:00:00,2.7,3.33,2.76,0.3585422372024436,0.2907099220560354,0.350747840741521,0.2,0.4,3.0,3.0,4.3420000000000005,5.846,away_win
fd_Serie A_Torino_Venezia_20250502,soccer,Serie A,Torino,Venezia,2025-05-02T00:00:00,2.51,3.35,3.03,0.3879522861303379,0.29067469796631284,0.3213730159033492,0.4,0.4,3.0,3.0,3.3600000000000003,4.008,draw
fd_Serie A_Cagliari_Udinese_20250503,soccer,Serie A,Cagliari,Udinese,2025-05-03T00:00:00,2.25,3.64,3.18,0.4299819466422984,0.26578554394098114,0.3042325094167206,0.2,0.0,3.0,3.0,3.466,4.5280000000000005,away_win
fd_Serie A_Parma_Como_20250503,soccer,Serie A,Parma,Como,2025-05-03T00:00:00,3.2,2.34,3.41,0.3024860307664314,0.4136561104498207,0.28385785878374786,0.2,0.0,3.0,3.0,3.75,3.008,away_win
fd_Serie A_Lecce_Napoli_20250503,soccer,Serie A,Lecce,Napoli,2025-05-03T00:00:00,6.82,1.54,4.11,0.14108473911337777,0.6248038446449588,0.23411141624166337,0.2,0.2,3.0,3.0,4.044,2.3939999999999997,away_win
fd_Serie A_Inter_Verona_20250503,soccer,Serie A,Inter,Verona,2025-05-03T00:00:00,1.37,8.88,5.09,0.7025261858836366,0.10838523363294843,0.18908858048341498,0.6,0.2,3.0,3.0,1.3199999999999998,5.396,home_win
fd_Serie A_Empoli_Lazio_20250504,soccer,Serie A,Empoli,Lazio,2025-05-04T00:00:00,4.63,1.83,3.68,0.2088464508446088,0.5283929330112233,0.2627606161441681,0.4,0.0,3.0,3.0,2.742,4.46,away_win
fd_Serie A_Monza_Atalanta_20250504,soccer,Serie A,Monza,Atalanta,2025-05-04T00:00:00,13.54,1.22,6.69,0.07081011111959411,0.7858761512781182,0.1433137376022876,0.4,0.2,3.0,3.0,8.058,2.394,away_win
fd_Serie A_Roma_Fiorentina_20250504,soccer,Serie A,Roma,Fiorentina,2025-05-04T00:00:00,1.66,5.58,3.9,0.5803385708342668,0.172645524656789,0.2470159045089443,0.6,0.2,3.0,3.0,1.9100000000000001,4.886,home_win
fd_Serie A_Bologna_Juventus_20250504,soccer,Serie A,Bologna,Juventus,2025-05-04T00:00:00,2.46,3.26,3.13,0.39361652882360204,0.29702351561535617,0.30935995556104184,0.2,0.2,3.0,3.0,1.956,2.084,draw
fd_Serie A_Genoa_Milan_20250505,soccer,Serie A,Genoa,Milan,2025-05-05T00:00:00,4.59,1.81,3.76,0.21023171330691126,0.5331290409274712,0.2566392457656177,0.2,0.0,3.0,3.0,2.352,2.13,away_win
fd_Serie A_Milan_Bologna_20250509,soccer,Serie A,Milan,Bologna,2025-05-09T00:00:00,2.36,3.13,3.45,0.4101635944437903,0.30926072935697924,0.28057567619923046,0.4,0.4,3.0,3.0,1.8539999999999999,2.258,home_win
fd_Serie A_Como_Cagliari_20250510,soccer,Serie A,Como,Cagliari,2025-05-10T00:00:00,1.77,4.78,3.83,0.5457222829991266,0.20207707968796107,0.25220063731291226,0.4,0.4,3.0,3.0,1.85,5.846,home_win
fd_Serie A_Lazio_Juventus_20250510,soccer,Serie A,Lazio,Juventus,2025-05-10T00:00:00,2.45,3.15,3.25,0.3950033760972316,0.30722484807562456,0.2977717758271438,0.6,0.2,3.0,3.0,2.252,2.084,draw
fd_Serie A_Empoli_Parma_20250510,soccer,Serie A,Empoli,Parma,2025-05-10T00:00:00,2.17,3.58,3.42,0.4462994284381197,0.2705222792488044,0.28317829231307595,0.4,0.2,3.0,3.0,2.742,4.164,home_win
fd_Serie A_Udinese_Monza_20250511,soccer,Serie A,Udinese,Monza,2025-05-11T00:00:00,1.5,7.06,4.37,0.6427916628469995,0.1365704666105523,0.22063787054244832,0.8,0.6,3.0,3.0,3.312,8.904,away_win
fd_Serie A_Verona_Lecce_20250511,soccer,Serie A,Verona,Lecce,2025-05-11T00:00:00,2.24,3.82,3.07,0.43177349876661386,0.25318655425057984,0.31503994698280624,0.2,0.4,3.0,3.0,4.3420000000000005,5.666,draw
fd_Serie A_Torino_Inter_20250511,soccer,Serie A,Torino,Inter,2025-05-11T00:00:00,6.08,1.57,4.24,0.15856470453722585,0.6140594927301485,0.22737580273262573,0.4,0.4,3.0,3.0,3.3600000000000003,2.138,away_win
fd_Serie A_Napoli_Genoa_20250511,soccer,Serie A,Napoli,Genoa,2025-05-11T00:00:00,1.3,12.49,5.34,0.742099079171655,0.07724009631090084,0.1806608245174441,0.6,0.4,3.0,3.0,1.9759999999999998,4.537999999999999,draw
fd_Serie A_Venezia_Fiorentina_20250512,soccer,Serie A,Venezia,Fiorentina,2025-05-12T00:00:00,3.11,2.46,3.28,0.3112938943372351,0.39354634609300854,0.29515975956975643,0.4,0.2,3.0,3.0,4.118,4.886,home_win
fd_Serie A_Atalanta_Roma_20250512,soccer,Serie A,Atalanta,Roma,2025-05-12T00:00:00,2.01,3.91,3.56,0.4810760930798395,0.24730510155766683,0.2716188053624936,0.2,0.4,3.0,3.0,1.908,2.532,home_win
fd_Serie A_Genoa_Atalanta_20250517,soccer,Serie A,Genoa,Atalanta,2025-05-17T00:00:00,4.68,1.79,3.81,0.2064890592499069,0.5398708364746169,0.2536401042754762,0.2,0.2,3.0,3.0,2.352,2.394,away_win
fd_Serie A_Cagliari_Venezia_20250518,soccer,Serie A,Cagliari,Venezia,2025-05-18T00:00:00,2.65,3.12,2.98,0.36514731409989554,0.3101411481938215,0.3247115377062829,0.2,0.4,3.0,3.0,3.466,4.008,home_win
fd_Serie A_Fiorentina_Bologna_20250518,soccer,Serie A,Fiorentina,Bologna,2025-05-18T00:00:00,2.82,2.77,3.16,0.3435888176229991,0.34979078184002077,0.30662040053698014,0.4,0.4,3.0,3.0,2.75,2.258,home_win
fd_Serie A_Inter_Lazio_20250518,soccer,Serie A,Inter,Lazio,2025-05-18T00:00:00,1.65,5.17,4.17,0.5831473712398465,0.18611086316165312,0.2307417655985004,0.6,0.0,3.0,3.0,1.3199999999999998,4.46,draw
fd_Serie A_Juventus_Udinese_20250518,soccer,Serie A,Juventus,Udinese,2025-05-18T00:00:00,1.36,9.57,5.03,0.7079703675814164,0.10061020897708739,0.1914194234414963,0.6,0.0,3.0,3.0,1.7939999999999998,4.5280000000000005,home_win
fd_Serie A_Lecce_Torino_20250518,soccer,Serie A,Lecce,Torino,2025-05-18T00:00:00,1.88,4.62,3.46,0.5127471484109368,0.20865035476462362,0.27860249682443966,0.2,0.0,3.0,3.0,4.044,4.83,home_win
fd_Serie A_Monza_Empoli_20250518,soccer,Serie A,Monza,Empoli,2025-05-18T00:00:00,4.86,1.74,3.68,0.19555099497929418,0.5461941583904424,0.25825484663026355,0.4,0.6,3.0,3.0,8.058,5.436,away_win
fd_Serie A_Parma_Napoli_20250518,soccer,Serie A,Parma,Napoli,2025-05-18T00:00:00,6.54,1.54,4.24,0.1472926272478728,0.6255154429877195,0.22719192976440755,0.2,0.2,3.0,3.0,3.75,2.3939999999999997,draw
fd_Serie A_Roma_Milan_20250518,soccer,Serie A,Roma,Milan,2025-05-18T00:00:00,2.36,3.02,3.6,0.4103384764032731,0.3206618557323591,0.2689996678643679,0.6,0.0,3.0,3.0,1.9100000000000001,2.13,home_win
fd_Serie A_Verona_Como_20250518,soccer,Serie A,Verona,Como,2025-05-18T00:00:00,3.61,2.19,3.33,0.26791795708286953,0.44163644980326894,0.29044559311386153,0.2,0.0,3.0,3.0,4.3420000000000005,3.008,draw
fd_Serie A_Como_Inter_20250523,soccer,Serie A,Como,Inter,2025-05-23T00:00:00,4.88,1.67,4.41,0.19885730023680237,0.5810919911111351,0.22005070865206247,0.4,0.4,3.0,3.0,1.85,2.138,away_win
